sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,state,race,math_score,reading_score,writing_score,attendance_rate,suspensions,expulsions,teacher_support,counseling,social_worker_visits,parental_involvement
F,15,U,GT3,A,4,3,teacher,services,other,4,1,1,no,no,no,no,yes,no,no,yes,3,3,4,2,2,1,76,California,White,64,65,10,73.77,0,1,no,no,4,high
M,15,U,GT3,A,1,0,at_home,other,mother,2,3,1,yes,yes,no,no,yes,no,no,yes,3,3,1,5,3,5,65,Florida,Hispanic,59,12,71,77.1,0,1,no,yes,1,high
F,15,R,LE3,A,2,0,other,at_home,father,4,3,1,yes,no,no,yes,no,yes,no,no,3,1,2,4,5,1,41,Texas,African American,55,95,65,94.62,3,1,no,yes,2,low
M,17,R,GT3,A,2,2,health,teacher,mother,1,3,2,yes,yes,no,yes,no,yes,no,no,1,5,5,3,2,4,15,California,African American,77,77,72,84.29,0,1,yes,no,2,medium
M,16,U,LE3,A,3,1,teacher,teacher,other,4,2,1,yes,no,yes,no,yes,yes,no,no,2,1,4,3,1,3,83,Texas,White,51,20,40,83.6,1,0,yes,yes,1,medium
M,16,U,LE3,T,0,1,other,other,other,1,3,4,no,no,no,yes,yes,yes,yes,yes,5,4,2,4,1,1,9,Texas,Other,100,59,5,77.62,1,0,no,no,1,low
M,17,R,GT3,A,2,0,health,health,mother,2,3,4,yes,no,yes,no,yes,no,no,yes,2,2,1,2,4,5,62,Texas,African American,52,67,63,88.53,2,1,yes,no,2,medium
F,15,U,GT3,A,3,4,teacher,at_home,mother,2,3,4,yes,no,yes,no,yes,yes,no,yes,1,4,1,4,4,2,80,Florida,Asian,13,73,28,74.24,0,1,yes,no,0,medium
F,15,U,GT3,T,0,2,other,health,mother,1,3,2,no,no,no,no,no,no,yes,no,4,1,1,2,1,4,49,Texas,Hispanic,31,45,13,93.91,2,1,yes,yes,0,low
F,19,R,GT3,T,1,2,services,other,other,1,1,1,no,yes,no,no,no,yes,no,no,1,2,2,2,2,1,71,California,Asian,95,15,78,86,0,1,no,no,0,medium
F,18,R,LE3,A,2,0,services,other,other,1,4,1,yes,yes,yes,no,yes,no,no,no,3,1,5,4,3,4,71,Florida,White,82,54,50,95.35,2,1,yes,yes,0,high
M,16,U,LE3,T,1,3,other,teacher,mother,2,1,3,no,yes,no,no,no,yes,yes,yes,4,2,3,5,3,4,13,Florida,African American,71,10,46,84.83,1,0,no,yes,3,medium
F,16,U,LE3,T,0,1,at_home,health,mother,4,4,2,yes,no,yes,no,no,yes,no,yes,1,5,5,3,3,4,3,Florida,Other,34,32,47,78.8,3,1,no,yes,0,medium
F,16,U,LE3,T,1,0,at_home,other,other,3,3,2,no,yes,yes,yes,yes,no,no,yes,1,2,2,3,3,5,89,California,Other,48,85,46,70.36,1,0,yes,no,3,high
F,18,R,GT3,A,3,1,health,services,father,1,2,3,yes,yes,no,yes,yes,no,yes,no,5,1,4,5,4,4,45,Florida,African American,13,49,4,82.35,3,1,no,yes,0,high
M,19,U,LE3,T,3,2,teacher,at_home,other,4,3,4,no,no,yes,yes,no,no,no,no,2,2,3,1,4,1,36,Texas,African American,58,51,74,98.39,0,0,no,yes,3,low
M,18,R,GT3,T,0,1,teacher,services,mother,2,3,1,no,yes,no,no,no,yes,no,yes,1,5,5,3,5,4,61,California,Other,4,74,100,95.09,1,1,no,no,0,high
M,15,R,GT3,T,3,3,teacher,health,mother,2,4,3,no,no,no,no,no,yes,no,yes,2,3,3,3,5,1,66,California,Hispanic,94,91,86,99.95,2,0,yes,no,0,medium
F,15,R,LE3,T,1,4,other,services,other,4,1,4,no,no,yes,yes,no,no,yes,no,1,3,1,4,5,4,90,California,White,31,61,17,74.7,3,1,no,yes,2,high
M,16,U,LE3,T,4,0,services,other,father,1,3,1,no,yes,yes,yes,yes,yes,yes,yes,2,4,2,1,4,5,58,Florida,Hispanic,87,97,73,89.13,1,0,no,yes,4,medium
F,17,R,GT3,A,2,4,other,health,father,2,3,4,no,yes,yes,yes,yes,no,yes,no,2,4,4,1,1,1,79,Florida,Other,21,40,46,74.01,1,1,no,no,2,medium
F,16,U,GT3,A,1,4,at_home,health,other,3,2,4,no,yes,yes,no,yes,yes,yes,yes,2,1,3,2,4,4,22,California,White,60,10,84,97.15,2,1,yes,no,4,low
F,17,U,GT3,T,0,2,other,health,other,2,3,3,yes,yes,yes,yes,no,no,no,yes,3,2,1,2,2,5,31,Florida,White,20,6,69,80.44,1,0,yes,yes,1,low
F,18,R,LE3,A,4,4,other,other,father,3,2,4,no,yes,no,yes,no,yes,no,no,5,5,1,2,1,4,47,Florida,Other,32,78,75,96.81,2,0,no,no,3,medium
M,15,R,GT3,T,4,4,other,health,other,1,4,2,no,no,no,no,no,no,no,no,2,1,4,4,5,3,60,Florida,Other,78,83,5,76.09,1,1,yes,no,4,high
M,17,U,GT3,A,0,3,services,other,father,4,4,4,no,no,no,no,yes,yes,yes,yes,5,5,5,2,2,5,89,Texas,African American,50,15,11,74.78,3,1,yes,no,4,medium
M,18,U,GT3,T,4,3,health,at_home,mother,4,1,4,no,no,no,yes,yes,no,yes,yes,5,4,5,3,4,5,83,California,African American,47,28,1,75.37,0,1,yes,yes,2,medium
F,15,U,LE3,T,2,2,other,health,mother,3,3,2,yes,no,yes,yes,yes,no,yes,yes,2,4,5,3,4,5,44,Florida,African American,14,4,90,93.39,1,1,no,no,2,low
M,17,R,GT3,T,3,3,at_home,other,father,4,1,2,no,no,yes,yes,yes,yes,yes,yes,2,2,3,2,5,2,32,California,Other,2,84,76,95.9,0,1,yes,no,1,low
F,16,R,LE3,A,3,2,health,services,other,4,1,1,no,no,no,no,no,no,no,yes,4,2,4,5,1,5,48,Florida,Hispanic,93,63,75,71.21,1,1,yes,no,3,low
F,16,U,GT3,T,1,2,at_home,health,mother,3,3,3,yes,no,yes,yes,no,yes,no,no,1,5,2,1,1,3,16,California,White,56,14,2,74.46,2,1,no,no,3,low
F,16,U,LE3,A,1,0,at_home,teacher,mother,2,2,4,no,yes,no,no,yes,no,no,no,2,2,5,3,4,4,40,California,Hispanic,55,5,24,70.1,3,0,yes,no,0,low
M,18,R,GT3,A,3,1,health,teacher,father,2,3,4,yes,no,no,yes,no,yes,no,no,3,5,5,3,5,2,75,California,Asian,61,48,23,71.82,2,1,yes,yes,2,medium
F,16,R,LE3,A,0,4,services,at_home,father,1,3,1,no,yes,yes,yes,yes,no,no,no,5,1,3,2,4,2,10,California,Hispanic,17,86,62,72.7,3,0,yes,no,3,low
M,19,U,LE3,A,0,1,at_home,health,mother,2,4,1,yes,no,yes,no,yes,no,yes,yes,3,3,2,5,1,4,20,California,Asian,71,50,45,78.84,3,0,no,no,2,medium
F,15,R,LE3,T,2,3,at_home,health,father,1,1,2,no,yes,no,no,no,no,no,yes,3,4,3,3,2,5,90,Texas,Asian,82,41,32,76.39,1,0,yes,no,1,medium
M,18,U,LE3,A,4,1,teacher,teacher,other,3,3,1,yes,yes,yes,no,yes,no,no,no,5,4,5,4,3,2,78,California,White,55,92,70,89.86,0,1,yes,yes,2,high
M,16,U,GT3,T,2,2,other,services,other,4,4,1,no,yes,yes,yes,no,yes,no,yes,4,5,4,5,5,4,52,Texas,White,47,64,10,99.93,2,1,yes,yes,1,medium
F,15,R,LE3,A,3,3,at_home,at_home,father,4,1,4,yes,no,yes,no,no,yes,no,yes,4,3,3,2,2,2,56,Florida,Asian,90,4,5,89.83,0,1,yes,yes,1,medium
M,17,U,GT3,T,0,3,health,teacher,mother,3,2,2,no,no,yes,no,yes,yes,no,no,1,1,5,5,5,4,54,Texas,Other,4,72,95,70.02,2,0,no,no,4,medium
M,16,U,GT3,T,4,1,teacher,teacher,father,2,3,4,yes,yes,yes,no,no,yes,no,yes,1,3,2,3,4,2,10,California,Asian,89,78,88,73.9,2,0,yes,yes,4,high
M,15,R,GT3,T,3,0,services,other,mother,4,4,1,yes,no,yes,no,no,yes,no,yes,1,1,1,4,1,2,80,Florida,African American,13,96,49,73.28,3,1,no,no,1,medium
F,19,R,GT3,T,2,1,at_home,health,other,2,1,4,no,yes,no,no,yes,no,yes,yes,3,5,5,2,5,5,14,Florida,White,40,23,68,82.53,2,0,yes,no,3,high
M,17,U,GT3,A,0,2,teacher,services,other,4,2,4,yes,no,yes,yes,yes,no,no,no,1,3,3,2,1,1,14,Florida,Hispanic,59,36,75,78.34,2,0,no,no,4,low
F,19,R,GT3,T,4,0,health,services,mother,2,3,4,yes,yes,yes,no,yes,yes,yes,yes,2,3,4,5,4,4,12,Texas,White,49,52,84,98.92,1,1,yes,yes,3,low
F,15,U,GT3,A,4,4,health,teacher,other,4,4,3,yes,no,no,no,yes,no,yes,yes,2,5,3,2,3,1,36,Texas,Other,62,5,63,75.08,0,1,no,no,0,low
F,19,U,GT3,T,0,2,health,teacher,mother,4,1,4,no,no,yes,no,no,no,yes,yes,2,4,5,3,5,2,66,Florida,African American,64,38,97,89.97,3,0,yes,yes,2,low
M,15,R,GT3,T,1,3,at_home,at_home,mother,1,3,4,no,no,yes,yes,no,yes,yes,no,5,4,3,5,5,4,9,Florida,Other,31,74,71,74.9,3,1,yes,no,2,low
M,15,R,GT3,T,4,3,other,at_home,mother,4,1,3,no,yes,no,no,yes,yes,no,no,5,5,4,5,3,3,15,California,Hispanic,90,88,61,86.27,2,1,no,no,4,medium
M,19,U,LE3,A,1,4,at_home,at_home,father,2,4,4,yes,no,yes,yes,yes,no,yes,yes,1,4,4,2,1,4,92,Florida,White,17,61,78,70.75,3,0,no,no,2,low
F,15,U,LE3,A,0,3,services,services,other,2,3,4,yes,no,yes,no,no,no,yes,no,3,5,2,2,2,1,81,California,Hispanic,17,81,56,71.45,0,1,yes,yes,3,high
F,16,R,GT3,T,3,4,teacher,teacher,father,4,2,2,no,yes,no,no,no,no,no,yes,3,2,1,5,2,1,53,Texas,African American,40,85,16,70.95,2,1,yes,yes,2,high
F,15,U,LE3,T,2,1,other,teacher,father,1,4,3,no,no,yes,yes,no,no,yes,yes,5,5,3,2,2,3,65,Florida,Hispanic,74,59,69,74.69,3,0,no,yes,0,medium
F,18,R,GT3,T,1,1,health,at_home,mother,4,3,1,no,no,no,no,no,no,yes,yes,1,1,5,2,5,4,88,Florida,Asian,69,40,21,70.12,1,1,no,no,1,low
F,15,R,LE3,A,3,3,other,teacher,mother,3,2,1,yes,yes,yes,no,yes,no,no,no,2,3,2,5,3,4,42,California,African American,50,77,22,84.77,1,0,no,yes,2,low
F,18,R,GT3,A,3,4,other,health,mother,3,4,4,yes,yes,no,yes,no,yes,yes,yes,5,1,5,1,5,5,46,Texas,Other,92,9,45,81.64,2,1,yes,yes,4,low
M,15,U,LE3,A,2,0,services,at_home,father,4,2,4,no,no,yes,yes,no,yes,no,yes,3,5,5,1,4,5,18,Florida,Other,35,80,48,71.87,0,1,yes,yes,1,medium
M,15,U,GT3,T,3,1,other,services,father,2,1,2,yes,no,no,no,no,no,yes,yes,1,5,2,3,4,2,16,California,Hispanic,4,92,69,72.34,3,1,no,yes,3,low
F,19,R,GT3,A,2,2,other,at_home,mother,4,1,4,no,yes,no,no,yes,yes,no,no,2,3,2,5,2,4,85,California,African American,33,69,19,93.24,1,1,yes,yes,1,medium
M,16,U,LE3,T,0,0,other,at_home,mother,2,4,1,no,yes,no,no,yes,no,no,no,3,1,1,3,3,4,81,California,Hispanic,14,6,96,70.74,3,0,no,yes,3,medium
M,16,R,GT3,T,4,3,other,at_home,other,4,3,4,no,yes,yes,yes,yes,no,no,no,3,5,5,3,3,1,28,California,Asian,8,4,25,97.6,0,1,yes,yes,4,medium
M,17,U,GT3,T,0,2,services,health,father,4,2,4,no,no,no,yes,no,no,yes,yes,3,4,4,3,1,3,61,Florida,African American,96,26,62,81.12,2,0,no,no,4,high
M,19,U,GT3,T,4,2,other,health,other,3,1,1,no,no,no,no,yes,no,no,no,3,4,1,4,5,3,70,Texas,White,80,34,18,74.31,0,1,no,no,4,high
F,19,U,GT3,T,4,4,services,other,mother,2,4,1,yes,yes,yes,yes,yes,no,no,no,5,2,4,5,1,2,81,California,Other,100,54,3,95.83,0,1,yes,no,3,low
F,16,U,GT3,A,3,1,at_home,other,mother,1,3,1,no,no,yes,no,no,no,yes,no,5,5,1,2,1,5,74,Florida,Hispanic,10,16,71,80.63,3,0,no,no,0,low
F,19,R,LE3,T,4,1,services,services,father,3,4,4,yes,no,no,yes,no,yes,yes,yes,5,3,1,2,2,2,51,Florida,Asian,41,6,55,87.13,0,0,no,yes,1,medium
M,16,U,GT3,A,1,3,services,teacher,father,2,3,4,no,yes,yes,no,yes,yes,no,yes,4,4,2,1,3,5,39,Florida,Other,62,60,91,84.8,1,1,no,yes,1,medium
F,19,R,GT3,A,3,1,services,services,other,2,1,1,yes,yes,no,yes,yes,yes,no,yes,5,4,2,4,4,5,24,Florida,African American,40,64,34,87.94,1,1,yes,no,3,high
M,15,U,GT3,A,4,3,health,services,mother,4,1,1,no,yes,no,yes,yes,no,no,yes,1,5,3,4,2,1,77,Texas,Other,60,14,91,75.36,3,0,yes,no,1,low
M,16,U,LE3,T,3,2,at_home,health,other,2,4,2,yes,no,yes,yes,no,no,no,yes,4,2,4,5,1,2,9,Texas,Other,29,57,42,81.88,2,1,no,no,4,low
M,16,U,GT3,A,3,2,other,teacher,mother,2,4,4,yes,no,yes,no,no,yes,yes,yes,4,1,1,4,1,2,79,Florida,White,12,48,83,78.86,0,1,yes,yes,2,low
F,18,R,GT3,T,2,4,services,health,other,1,4,1,no,no,yes,no,no,yes,yes,yes,3,2,4,2,5,4,28,Florida,White,74,74,50,93.3,0,1,yes,no,1,high
F,19,R,GT3,T,4,1,health,services,father,1,2,2,yes,yes,yes,no,no,yes,no,no,1,1,2,3,2,5,57,Florida,Asian,6,51,25,93.49,0,1,no,no,2,medium
F,19,U,GT3,A,1,3,health,services,other,3,3,4,yes,yes,no,no,no,no,no,yes,3,5,5,5,2,1,50,Florida,Asian,57,25,47,99.83,0,1,no,no,4,medium
M,16,R,GT3,T,0,0,other,teacher,other,3,3,2,yes,no,no,no,no,yes,yes,no,4,2,1,5,4,3,69,Florida,Hispanic,41,42,31,99.95,3,1,yes,yes,1,low
M,15,U,GT3,A,0,4,other,services,other,1,2,1,no,yes,yes,no,no,no,no,no,1,3,1,4,2,2,7,Texas,White,63,52,93,72.9,2,1,yes,yes,1,medium
F,15,U,LE3,A,4,4,at_home,teacher,mother,4,1,1,yes,no,yes,yes,no,no,yes,no,1,1,1,3,4,2,21,California,African American,44,55,21,83.92,2,1,no,yes,2,low
M,15,R,LE3,T,1,1,health,at_home,mother,1,4,4,yes,no,no,no,no,yes,yes,yes,3,1,1,4,4,4,36,California,Hispanic,84,77,50,92.45,1,0,no,yes,0,high
F,19,R,LE3,A,1,2,teacher,health,other,3,4,1,yes,no,yes,no,no,yes,no,yes,3,3,1,2,4,4,62,California,African American,70,76,31,90.13,3,1,yes,yes,3,low
F,18,R,GT3,T,4,1,services,at_home,mother,2,4,1,yes,yes,no,yes,yes,no,yes,no,5,4,3,4,3,5,2,California,White,21,67,83,84.56,1,0,yes,no,0,low
M,16,R,GT3,T,0,3,other,services,mother,4,2,3,yes,no,no,no,no,yes,no,yes,5,4,4,1,2,4,44,California,African American,95,100,13,72.98,0,1,yes,yes,3,medium
F,17,U,LE3,T,1,1,services,other,father,4,3,4,no,no,yes,no,no,no,no,no,5,2,5,5,1,5,89,Florida,African American,3,32,75,84.06,3,1,yes,no,1,high
M,18,U,LE3,T,4,3,other,at_home,other,4,2,1,no,no,yes,no,yes,no,no,no,1,5,4,1,5,4,34,Texas,White,78,13,0,98.69,3,1,yes,no,1,low
F,17,U,LE3,T,0,2,other,health,mother,4,4,4,yes,no,no,no,no,no,yes,no,4,2,2,1,1,3,81,California,White,38,76,42,83.14,1,0,no,no,0,low
F,18,R,LE3,A,0,3,teacher,at_home,other,3,3,1,yes,no,yes,no,yes,no,yes,no,5,5,5,4,1,3,40,Texas,Other,84,16,22,70.85,0,1,no,no,2,medium
M,15,U,GT3,T,0,4,health,other,father,3,4,1,no,no,yes,yes,yes,no,no,no,1,4,1,4,2,3,77,California,African American,100,38,27,82.03,2,0,yes,no,0,medium
M,19,U,LE3,A,3,2,teacher,health,mother,1,2,4,no,yes,no,no,yes,no,yes,yes,2,1,3,3,4,4,91,California,Hispanic,40,47,21,84.04,3,1,no,no,2,low
M,17,U,GT3,A,3,2,teacher,services,father,2,4,1,yes,no,yes,yes,no,no,yes,no,4,3,2,2,3,1,15,Florida,Asian,40,5,48,92.17,0,0,no,yes,4,medium
F,18,R,GT3,A,2,3,health,services,mother,2,4,1,no,no,yes,no,yes,no,yes,yes,5,4,4,5,3,1,35,Texas,Other,40,21,9,76.84,1,1,yes,yes,1,high
M,19,U,LE3,T,0,0,at_home,services,father,1,1,1,yes,yes,no,yes,no,yes,yes,yes,5,2,1,5,5,3,46,Florida,Asian,27,86,60,87.45,0,1,yes,yes,0,high
F,17,U,LE3,A,4,3,other,services,other,2,3,4,yes,no,yes,no,yes,yes,no,no,1,5,3,5,3,5,81,California,Hispanic,42,36,35,75.2,2,0,no,no,0,low
F,16,R,GT3,A,2,2,other,services,father,4,2,2,yes,no,yes,yes,yes,no,no,yes,1,2,1,5,2,2,70,California,Hispanic,63,99,88,88.48,0,0,no,yes,1,high
F,18,R,LE3,T,0,1,at_home,health,other,4,4,4,yes,no,yes,no,no,yes,yes,no,1,5,4,1,1,3,10,Texas,White,5,42,31,85.66,0,1,no,no,3,medium
M,16,U,GT3,A,3,0,services,health,father,3,1,2,yes,yes,no,no,no,no,no,yes,3,5,3,1,2,4,14,Texas,African American,65,44,22,95.78,1,1,yes,no,2,medium
M,15,R,GT3,A,0,1,health,at_home,mother,4,2,4,yes,no,no,no,no,yes,no,yes,2,4,1,5,2,3,45,Florida,White,30,98,82,83.87,3,0,no,no,0,medium
M,16,U,LE3,T,0,3,health,other,other,1,4,1,yes,no,yes,no,no,yes,no,no,1,1,2,3,2,5,75,California,African American,90,95,45,78.57,1,0,no,no,1,high
M,16,U,LE3,A,4,2,teacher,at_home,father,2,4,4,no,yes,yes,yes,no,no,no,yes,2,3,1,5,1,3,62,California,Other,8,64,16,85.93,2,0,yes,no,0,medium
F,18,U,GT3,A,0,2,health,health,father,2,1,1,yes,yes,yes,yes,yes,yes,yes,no,1,1,5,3,3,5,65,Texas,White,0,3,52,86.78,1,1,no,yes,3,low
F,15,R,GT3,T,4,0,teacher,teacher,mother,3,3,4,no,no,no,no,no,no,no,no,2,3,3,2,5,5,10,Texas,White,14,67,51,72.77,2,1,no,yes,2,medium
F,16,U,LE3,A,3,1,services,teacher,other,2,2,1,yes,yes,yes,no,yes,no,yes,no,2,1,5,2,2,2,32,Texas,Hispanic,22,96,49,87.11,3,1,no,no,2,high
F,19,R,LE3,T,4,0,teacher,services,father,3,2,4,no,yes,no,no,yes,yes,no,no,2,2,2,1,3,3,3,Florida,African American,16,56,41,90.83,3,1,no,yes,2,medium
M,17,U,LE3,A,2,2,services,at_home,mother,4,4,2,no,no,no,no,no,no,no,yes,3,5,1,4,3,3,50,California,Hispanic,57,33,53,96.54,2,0,yes,no,3,high
M,16,U,LE3,A,1,3,at_home,health,mother,3,1,4,yes,no,yes,yes,no,no,no,no,5,2,3,2,1,5,83,California,White,70,29,61,76.41,0,0,yes,yes,0,medium
F,15,U,GT3,T,1,4,health,health,other,2,1,1,yes,yes,no,no,no,yes,yes,no,2,1,2,4,3,1,89,Texas,African American,66,38,23,83.69,2,0,yes,no,1,medium
F,16,U,GT3,T,3,1,teacher,teacher,mother,2,4,2,yes,no,no,no,yes,no,yes,no,3,5,5,4,1,2,2,Texas,African American,97,78,56,71.75,0,1,yes,no,1,medium
M,17,U,LE3,A,4,0,other,at_home,mother,2,1,4,yes,yes,no,yes,yes,yes,yes,yes,4,1,5,3,4,2,60,California,Other,52,95,5,74.92,2,1,no,no,2,high
M,15,U,LE3,A,3,1,teacher,at_home,father,2,3,4,yes,yes,yes,yes,no,no,no,yes,1,4,3,4,1,4,42,California,Hispanic,82,89,82,97.76,0,0,no,yes,0,high
M,18,U,GT3,A,3,1,health,other,father,3,2,1,yes,yes,yes,no,no,no,yes,yes,1,1,5,3,2,2,1,Texas,Other,29,38,82,98.15,2,1,yes,yes,4,high
M,15,U,LE3,A,1,4,health,health,other,3,2,4,no,no,no,yes,yes,no,yes,yes,1,5,2,4,5,3,71,Florida,Hispanic,9,71,75,71.24,3,1,yes,no,1,medium
F,18,R,GT3,A,1,4,services,other,other,2,2,2,no,yes,no,no,yes,yes,yes,yes,3,2,2,4,2,4,88,Florida,Hispanic,54,89,31,86.03,1,1,no,yes,1,high
F,15,U,LE3,A,1,4,other,teacher,other,4,3,4,yes,no,yes,no,yes,no,no,yes,3,4,2,2,1,4,46,California,African American,41,16,24,74.13,3,0,yes,no,0,low
F,17,R,GT3,A,3,2,teacher,health,other,3,2,1,no,no,yes,no,yes,no,yes,yes,2,5,5,5,4,2,0,Texas,African American,47,93,63,91.14,0,1,no,yes,1,medium
M,17,R,LE3,A,4,4,teacher,health,father,1,3,2,no,no,yes,yes,no,no,no,yes,2,4,4,3,5,3,65,California,Asian,81,98,95,88.7,1,0,no,yes,4,low
F,15,U,GT3,A,3,0,services,at_home,father,4,1,4,yes,no,yes,yes,no,yes,yes,no,2,5,1,2,5,1,11,Texas,White,22,11,3,85.5,1,0,no,yes,3,medium
F,16,R,GT3,T,3,4,health,at_home,father,1,1,4,no,no,no,no,no,no,yes,no,1,5,5,4,4,5,54,Florida,Other,86,5,38,85.59,3,0,yes,no,2,low
F,17,U,GT3,T,3,0,services,other,mother,4,3,3,no,yes,no,no,yes,no,yes,yes,4,3,5,2,2,5,40,Florida,Asian,3,28,1,88.48,1,1,yes,no,3,low
F,18,R,GT3,A,2,0,teacher,teacher,father,3,2,2,no,no,yes,yes,yes,yes,yes,yes,2,3,3,4,1,5,61,California,Other,98,13,22,83.21,1,0,yes,no,2,low
F,18,R,GT3,T,0,0,health,other,mother,4,3,1,no,yes,yes,yes,yes,yes,yes,no,1,2,5,3,2,3,56,California,Other,72,0,70,91.96,3,1,yes,yes,2,medium
M,19,U,LE3,A,1,3,services,at_home,other,1,4,2,no,no,no,no,no,no,no,no,5,2,4,2,3,5,89,California,White,74,90,83,91.37,3,0,no,no,2,high
M,18,R,GT3,T,0,2,teacher,health,father,2,4,2,no,yes,no,yes,no,no,yes,no,2,1,4,4,4,1,62,Texas,Other,64,38,35,80.13,2,0,yes,no,3,high
M,19,U,GT3,A,1,2,teacher,services,other,4,4,4,no,yes,yes,no,yes,yes,no,no,4,5,2,5,5,3,83,California,Other,9,5,59,91.61,0,0,yes,no,4,medium
F,15,R,GT3,A,2,1,services,health,mother,2,1,4,no,yes,no,yes,yes,yes,no,yes,1,4,3,1,4,2,68,California,African American,94,96,52,80.29,3,0,yes,no,1,low
M,15,U,GT3,T,3,3,services,other,other,3,2,1,no,yes,yes,yes,yes,no,no,yes,2,4,3,1,3,2,40,California,African American,13,43,16,87.65,0,0,yes,no,1,low
F,15,R,LE3,A,4,3,health,teacher,other,2,3,1,no,no,no,no,yes,yes,no,yes,4,2,4,1,5,1,86,Texas,African American,91,40,85,76.35,0,0,no,no,4,medium
F,16,U,LE3,A,2,3,teacher,other,other,2,3,3,yes,no,yes,no,yes,yes,no,no,3,5,2,1,4,5,61,Texas,White,35,94,70,79.47,1,0,yes,yes,1,high
M,16,U,GT3,A,2,3,teacher,health,other,4,1,1,yes,yes,yes,no,no,no,no,no,1,4,4,3,4,3,40,Texas,African American,87,100,86,76.55,0,1,yes,yes,4,medium
M,19,U,GT3,A,3,3,teacher,services,other,1,3,4,yes,yes,no,no,no,no,no,yes,3,5,5,1,5,2,28,Texas,Asian,27,31,77,99.67,3,0,yes,yes,3,low
F,18,R,GT3,A,3,3,services,at_home,other,3,3,1,yes,yes,yes,no,yes,no,yes,yes,2,5,1,1,1,5,68,California,Asian,58,96,73,88.35,2,1,no,no,2,low
M,18,R,LE3,A,2,2,services,teacher,mother,4,1,1,yes,no,yes,yes,no,no,no,no,4,3,4,2,4,3,36,California,Asian,3,83,64,90.23,0,0,no,no,1,high
F,15,U,GT3,T,0,3,teacher,at_home,father,4,3,1,no,yes,no,yes,yes,yes,yes,no,4,2,2,5,4,5,3,California,White,77,4,59,89.13,0,0,no,no,0,medium
F,17,U,LE3,T,2,0,teacher,other,father,4,2,2,no,no,no,no,yes,no,no,yes,4,5,2,3,2,2,10,Texas,Hispanic,68,46,80,70.86,3,0,yes,no,3,low
F,16,R,GT3,T,1,0,services,at_home,father,3,2,4,no,no,no,no,yes,yes,no,yes,1,1,5,2,1,4,86,Florida,Hispanic,95,16,39,91.55,3,1,yes,no,4,medium
M,16,R,LE3,T,1,3,health,health,father,4,1,4,no,no,no,yes,no,no,no,yes,3,1,5,4,2,5,19,Texas,Asian,16,32,77,93.37,3,0,no,no,3,high
M,15,U,GT3,T,2,0,other,teacher,father,4,2,4,yes,no,no,no,yes,yes,no,yes,4,5,4,1,1,4,0,Texas,Hispanic,97,41,48,80.22,2,1,yes,no,2,high
F,16,R,GT3,A,3,3,at_home,health,mother,3,1,1,no,yes,yes,yes,no,no,no,no,3,5,1,1,2,3,62,California,Other,36,22,55,87.6,1,0,yes,no,2,high
M,15,R,GT3,T,4,0,teacher,services,father,4,1,3,no,no,no,no,yes,yes,yes,no,3,4,1,4,2,1,86,Texas,White,61,69,80,70.83,2,1,no,yes,2,high
M,19,R,GT3,A,3,1,services,other,other,2,3,4,no,no,no,yes,no,yes,no,no,5,3,2,5,2,5,13,California,Asian,89,49,9,76.37,0,0,yes,yes,0,low
F,18,U,GT3,T,1,2,services,services,mother,3,2,4,no,yes,no,yes,yes,no,no,yes,5,4,2,1,4,5,70,Texas,Asian,30,28,81,75.76,3,0,yes,no,0,medium
F,17,R,LE3,A,2,1,teacher,at_home,other,1,4,2,no,no,yes,no,yes,yes,yes,no,4,2,5,4,2,3,5,Florida,Asian,91,63,34,77.69,3,0,yes,yes,0,low
F,18,U,LE3,A,1,1,other,other,other,1,4,3,yes,no,no,yes,yes,no,yes,yes,5,5,3,4,2,2,47,Florida,Other,27,3,9,81.46,3,0,no,yes,3,low
M,18,R,GT3,T,3,1,health,health,mother,4,4,4,no,yes,yes,no,no,yes,no,yes,1,4,1,1,2,4,60,California,African American,92,6,42,76.55,0,1,no,no,2,medium
M,19,U,LE3,T,2,4,other,other,father,2,1,2,no,no,no,no,no,yes,yes,no,3,3,5,4,5,1,22,Florida,Asian,52,78,19,76.86,1,1,no,yes,1,medium
F,16,U,GT3,T,3,3,health,teacher,other,3,3,1,no,no,no,no,yes,yes,no,no,4,1,2,5,2,2,39,California,Hispanic,35,61,79,98.69,0,1,no,no,4,high
F,17,R,LE3,A,3,0,health,at_home,other,2,4,4,no,yes,yes,yes,no,yes,yes,yes,1,3,2,1,1,2,76,California,African American,25,58,16,77.59,2,1,no,no,1,high
F,16,U,GT3,A,2,4,teacher,teacher,other,2,4,2,yes,yes,yes,no,yes,yes,no,no,3,3,2,5,4,1,56,California,Other,85,20,38,87.01,3,1,no,yes,3,medium
M,18,U,GT3,T,1,4,services,services,mother,1,1,4,no,no,no,yes,no,no,no,yes,4,4,5,2,2,2,17,Texas,Asian,98,15,49,89.27,3,1,no,yes,4,high
F,15,U,GT3,A,0,1,health,at_home,father,2,1,1,yes,yes,yes,no,yes,yes,no,yes,2,4,5,2,5,4,74,Florida,African American,27,69,91,79.31,0,1,yes,no,3,high
